GeneId,AstroDay7,LA_D7_NPC,log2FoldChange,lfcSE,stat,pvalue,padj
HIST1H2AG,10894.0362608975,39.1202644042515,-7.61935757106936,0.236120319832989,-7.10400204486882,1.21195061434595e-12,4.82629288306591e-10
SCARNA21,403.634380417998,0.912434048568686,-7.48184170618264,0.532350883017677,-3.92918906482807,8.52328080933553e-05,0.0054441898363295
HIST2H2BF,7658.43237702686,23.2856331506833,-7.44244121230193,0.278465541367848,-2.9385630850037,0.00329737545057864,0.075052202419887
HIST1H2BJ,3461.73177197049,13.7987670576603,-7.40012667016996,0.263822534750153,-5.8378130334033,5.28904603523558e-09,1.00822440046678e-06
GMPPB,256.737608518902,0.464642364111756,-7.3941100443964,0.611384733213075,-3.24664741344563,0.00116772956754064,0.0385494616656925
NICN1,0,380.467810538178,7.39159029571558,0.636283342407644,6.4407694310408,1.18869335970764e-10,3.0855444656241e-08
SLIT1,162.682881535761,0.252346113818321,-7.21886370644237,0.680321198678984,-3.24606556013671,0.00117011889500739,0.0385494616656925
CFAP126,0,331.639619500187,7.16355511227704,0.634839259277205,6.241946703266,4.32158217672674e-10,9.58605501019386e-08
ASMTL,0,300.129097423861,7.11250399810308,0.632642579824218,6.41868304440793,1.37458260828984e-10,3.42243016757878e-08
MTRNR2L1,149.751724588699,0.212296250293435,-7.10676076748222,0.692872243463931,-2.69080694439195,0.00712794300132492,0.12092357270963
CYB5D1,0.46264617624996,389.058391708607,6.91191478678689,0.582427243885827,6.56262663442419,5.28681080883798e-11,1.65382286840573e-08
HIST2H2AA3,170.956920814518,0.464642364111756,-6.89617288169562,0.625727293089752,-2.73867576997409,0.00616871759169325,0.111328926950677
SCARNA5,260.059770739878,0.880809524871214,-6.88664850745689,0.541770548388639,-2.76582812138107,0.00567784522565916,0.10495410871673
SIK1,0.99042578974716,365.542877810856,6.78929741082205,0.548748295063152,7.01822507620857,2.24704368926215e-12,8.30725242696914e-10
SMIM11A,0,259.634472914772,6.78021176279311,0.64163418599838,5.62595993728411,1.84479161691257e-08,3.26180546758454e-06
TDGF1,97.7429620006346,0,-6.69248471662247,0.59644514567488,-7.47002086742438,8.01821045462583e-14,3.76239105947828e-11
HIST1H4H,2321.59629213326,17.1946123808873,-6.3516953309721,0.335063185032579,-2.21485920378068,0.0267697300491235,0.270643831596744
HIST1H2BN,1791.03303844333,13.2314758583902,-6.25318513978684,0.323963996598074,-1.59530857671725,0.110643248615253,0.528634856855681
HIST1H1C,8867.76048004527,74.8953963885889,-6.21675430868485,0.25291468369441,-10.8706820909049,1.59007607116352e-27,2.77127543831357e-24
AMT,14.1833903610102,1147.64255342784,5.98364928100807,0.331407853463751,8.81614009619594,1.1847322838949e-18,1.20447782195982e-15
HYI,0,107.699402158614,5.91089139288458,0.680423905771307,3.88010112231778,0.000104413045739744,0.00627194045108535
FLT1,88.6959444032479,0.464642364111756,-5.90131991135146,0.546465477264005,-3.08203275977305,0.00205592209911273,0.0558624712899226
KCNA6,0,115.266644580786,5.87467312199154,0.650626225829447,5.33476245393615,9.56697185013304e-08,1.49637252014901e-05
SGSM3,37.3530953201173,2413.45665708631,5.86871443216114,0.285275201966836,10.3560986624847,3.92652369806368e-25,4.79035891163768e-22
TREX1,0,105.514979971221,5.78476026993702,0.666444384749235,4.28648308502656,1.81524017289805e-05,0.00151684452803809
ZNF788P,1563.04286257543,20.0788848938797,-5.77555630957121,0.248988827850127,-5.86149362249408,4.58722098046931e-09,8.88318983519454e-07
HIST1H4J,838.231724212375,10.447775344944,-5.72957556784695,0.273376549962032,-4.50840402869627,6.53171027429652e-06,0.000627455632648957
KIAA0391,173.833416643056,2.10883873465317,-5.63743718517316,0.443916741607577,-2.71959143609016,0.00653626210944157,0.115401443900416
HIST1H2BD,15753.1037452707,239.515420159989,-5.58624169844204,0.246940334509552,-11.711063575723,1.11867451497538e-31,2.27463818044995e-28
SATL1,0,85.1101157380668,5.52657114462843,0.683323812526476,3.23887084007192,0.00120003903595095,0.0390233546277257
TIMM23B,242.613129318152,4.19655512104845,-5.44014658001919,0.359124230853721,-4.27545764253863,1.90745065362947e-05,0.00154111907114434
RMRP,0,169.943428893892,5.43350847373901,0.801302167779486,1.95064623839391,0.0510991427859404,0.373276543660901
SRCAP,83.2574773789307,2988.83343335435,5.30159521838095,0.265486588514893,11.8156370235705,3.24083095621499e-32,7.90762753316459e-29
GABARAP,4.47022131111182,282.847706472062,5.29338411373275,0.423090163030336,4.82535280037868,1.39755653062478e-06,0.000165535822074004
HIST1H2BK,8351.25406667561,204.02698572454,-5.27083933005509,0.248189199876368,-10.5238592339299,6.70689134099106e-26,9.09156381778788e-23
SCARNA6,164.487741363961,2.45813525517608,-5.23274900467988,0.441634092329545,-0.256993895273681,0.797183485711991,0.966738842838231
ANKRD33B,339.71617951603,6.17954583667319,-5.22036518610521,0.32033346336702,-2.41690426018739,0.0156531336694361,0.197077637530567
LRRN3,284.077456133127,5.4245843308304,-5.15013974449638,0.335241561784779,-2.81731147481278,0.00484275359497572,0.0946820414402304
ICAM3,0.99042578974716,126.016498527454,5.14421392658879,0.563291344050897,3.9625930263008,7.41401037611878e-05,0.00478576331156874
TRIML2,43.3179491089309,0.42459250058687,-5.1349067245718,0.55573108142157,-4.36641348236789,1.26303283019063e-05,0.00110064289488041
FOXD3-AS1,33.5861555352645,0.243920773990908,-5.06594831513193,0.594182517538604,-4.5417003259732,5.58023256922832e-06,0.000558023256922832
POLR2F,13.655610747513,641.732229446882,5.05395514387563,0.335491360540798,7.3220139186423,2.4427680898773e-13,1.10376928505567e-10
NANOG,84.8953111236325,1.09310577516465,-5.0444635715059,0.582692492342281,-1.71777036651788,0.0858385086793586,0.470400522831589
GATD3A,24.1601307488542,979.467461121584,5.02439220508059,0.303456155659424,8.42638685128833,3.5650221265957e-17,2.5584276437922e-14
ZSCAN32,9.88867096266018,445.035690558827,5.02063188356997,0.350098483522613,6.07106229134419,1.27066884566902e-09,2.62748473172237e-07
HIST4H4,682.837894405931,17.9215709558742,-4.91168161992521,0.248660570236495,-4.43313583818822,9.28723109817561e-06,0.000839290514057351
INO80B,4.65902848112322,266.84185873247,4.90732614262258,0.412149834410713,3.79361541293743,0.000148469573487943,0.00808628927032545
DGCR6,3.99794440417485,187.690515763037,4.81480628710451,0.440134786613639,3.31968460668857,0.000901191985313966,0.031593512128823
TOP3B,50.1702092651024,1634.81371153165,4.79230930078848,0.274906571611997,8.27571727847239,1.27684633315379e-16,8.19869750761905e-14
NKX1-2,34.0674262352825,0.464642364111756,-4.75671040861693,0.565063607700868,-3.14721871117439,0.00164831617197292,0.048044312006874
MATR3,400.565521866675,12860.7642471464,4.75188435506653,0.238777803118458,13.1367053264238,2.02869068736715e-39,8.25000879529309e-36
SCARNA13,225.258896911063,5.38453446730552,-4.74973061128676,0.351991490109938,-2.10383016658495,0.0353932643384929,0.315663845455303
CDH1,329.679891030319,12.511110393325,-4.70978481722879,0.310432936487119,-3.42578795903938,0.000613018744595302,0.0237423132827387
GDF7,116.234377017244,3.41904450709707,-4.54053309520539,0.409198093934411,-1.25637354767872,0.208980567602644,0.684244150174064
NOL7,582.632425079133,21.4923895772434,-4.53502659693279,0.247512923316768,-4.20566321601827,2.60317640849774e-05,0.00199740579771525
CRHR1,3.51236223998828,121.069423044463,4.50531998606891,0.475146878193075,2.40670828567212,0.0160970220024047,0.200122550198297
CALML4,11.1885400662262,346.495106929299,4.46134106504669,0.334215485428639,4.28471760325444,1.8297144752382e-05,0.00151853854407524
LNCPRESS1,22.7263202442311,0.212296250293435,-4.46064623959048,0.609830833398101,-3.35442968183133,0.000795287634455157,0.0289627138517997
HAPLN1,326.492041075145,12.6845389342378,-4.42966661524821,0.268809849596234,-3.61237988475042,0.00030339965545588,0.0141675878665733
HES3,149.882110436982,6.15569657704167,-4.40024309092337,0.372437372251126,-2.72730806797025,0.00638533929313327,0.114057305089643
KLHL4,15.7149010215042,0,-4.38951114159155,0.663004402225719,-3.53262069990931,0.000411462350499265,0.0178687597101516
NEFM,19.6477119884318,391.665363816995,4.38942047371393,0.315413106951963,8.4271782371196,3.54100288174049e-17,2.5584276437922e-14
SLC24A5,6.77014693511202,188.237259559402,4.34106199441302,0.391292343044169,2.9959434557764,0.00273597161763719,0.0678393822012985
FOXD3,14.7238382941511,0,-4.30979489990814,0.671828352259532,-2.70576516602151,0.00681472176944005,0.118264019327409
RNY1,197.29457732982,6.11267519643665,-4.28740465532991,0.338998651835468,0.191347598957416,0.848253271392321,0.976199406752789
MIA2,369.371287798112,14.8159267769995,-4.27600769137651,0.260434828767552,-3.58717185234201,0.000334284020019695,0.0152174068814936
TNFRSF8,23.8596812281165,0.456217024284343,-4.26547829017362,0.573556375322476,-1.91773562729207,0.0551445418021741,0.387367064666024
ZNF888,285.172294194264,12.958007396314,-4.1804000314496,0.268110006431497,-3.40342607383089,0.000665464186446357,0.0253708221082673
VTRNA1-3,183.958040626813,5.33878617532686,-4.14788479204568,0.629091067105336,-0.629215142659869,0.529208216589945,0.892652432224537
ZNF670-ZNF695,19.9963151626046,432.195713050506,4.13009418544699,0.298225851310734,4.53545882583038,5.74783912366092e-06,0.000565513204102123
CDH18,171.572769853199,6.46559330980116,-4.12346055026011,0.337235461408193,-0.995538623561325,0.319474368981559,0.782601285349242
HGH1,332.245788643616,16.6287479414679,-4.10139301405492,0.258831910078402,-3.39439559721911,0.000687802593704653,0.0259789214959652
VGF,160.514496661467,7.44697483421856,-4.08280713101866,0.307518555251006,-2.35636918353676,0.0184545664104269,0.219383500869963
MAGEL2,224.241979580606,9.871408730085,-4.07444481015088,0.291979909578741,-2.68202539341739,0.00731779048383053,0.122801986111049
ACBD6,865.337039779789,44.8968721669785,-4.05330630018249,0.230599463665264,-4.63062694404554,3.64560191449824e-06,0.000386750811798944
TXNDC5,239.654667367628,10.3276257543693,-4.01832104807217,0.285402517611628,-1.37433136617879,0.169338832892785,0.627735550377674
OLIG3,27.5391885253914,0.880809524871214,-3.99479112618421,0.548754932128455,-1.17186931784151,0.241249527188393,0.711874712608094
TMSB15B,22.4760541635351,453.383786326065,3.99225637857394,0.287385378332823,3.43655318369375,0.000589166669969556,0.0233371213429499
DOC2B,123.732134315553,6.04462240205588,-3.97370002706239,0.34964465981041,-2.2539742101719,0.0241977904617727,0.254713583808134
ARL2BP,21.2503122902974,414.529577722909,3.96125232352983,0.298212849186714,4.80819489303782,1.52299251055479e-06,0.00017695722503589
RARRES2,104.534400183727,5.57428160949035,-3.94769273169942,0.33924118513116,-2.78908365276622,0.00528574102282262,0.099669305221694
NR3C1,30.7547757712045,1.37707641268044,-3.94010530455585,0.484344766826918,-2.83421994950028,0.00459377021231343,0.0913592526475275
ICOSLG,0,31.981641545563,3.93470328004977,0.644175162510505,4.67805922851929,2.89602903654091e-06,0.000321195947689083
GDF3,11.7355811410974,0,-3.89522505151214,0.707501694678223,-1.89062762443162,0.0586740699912951,0.39682884297171
MTMR3,166.454132784783,2488.72651226776,3.85310195419453,0.255033894088366,8.17052239413882,3.07056940251548e-16,1.7838546052709e-13
ASNS,22.2208396810646,402.006293788587,3.81230899585296,0.308731480123818,6.70732637356643,1.98222591977355e-11,6.53598816790197e-09
SERPINB9,94.040147850679,5.63480374551166,-3.76519588288601,0.340028205377159,-2.93390228747701,0.00334729567438718,0.0754843017144614
HIST3H2A,774.412910513425,36.9549305964736,-3.72457885210842,0.237452142226156,-2.21792560366903,0.026559905434318,0.269800871189575
GBX2,371.377861063545,26.4650285523925,-3.70483469824479,0.255082726776373,-4.01289713026897,5.99780554916742e-05,0.00397680585325231
PARL,45.811630304717,688.403181677276,3.69495036211938,0.278284231337431,6.48966422553539,8.60278868388177e-11,2.39791428342003e-08
PAX5,29.9537940890746,1.6062233426287,-3.68108629160536,0.477869176013101,-1.69785527563428,0.0895350802358563,0.478688248927641
HIST1H2AC,5046.55844494479,283.402899260745,-3.66271994635387,0.246900070482491,-6.48548353682229,8.84476579950012e-11,2.39791428342003e-08
SOX14,17.6861218703115,0.700137798275251,-3.65942561527686,0.584152480504569,-1.08895799131506,0.276172411170482,0.745713473212829
PHLDA2,46.7585847699417,3.06974798657415,-3.64318136673792,0.418592508952929,-1.95627301248522,0.0504330015730443,0.372455993896275
HS3ST3A1,113.944082123931,7.55027374513839,-3.62286305452533,0.319008720803137,-1.75378273631164,0.0794677422865639,0.453697676573458
PDXP,113.984634833286,7.32682524364391,-3.60556088472006,0.348482448528716,-2.2429062060931,0.0249028634816659,0.258088501134576
IER5L,1230.10466888617,81.3928588277941,-3.59546277001642,0.234212849596377,-4.45353323636631,8.44686254517705e-06,0.000774824985347068
RFX4,183.092933309786,11.8958760690853,-3.59509828627198,0.288391512089305,-2.19370535842695,0.0282565983681589,0.280496745395882
S100A10,30.8282660639269,1.76161904974243,-3.58928880794578,0.56405725190264,-2.86268708051361,0.00420065194013951,0.0859864994458088
PRDM14,90.0452410354608,6.54931462969252,-3.56133469213523,0.335898123616655,-3.36046937262603,0.000778101572682275,0.0285928891166378
RAB4B,6.24300425922073,90.3776416071754,3.52389084391777,0.418381308122796,2.716193379579,0.00660373332580826,0.116088683825448
KANTR,332.462851068083,22.3057963834953,-3.48060079873143,0.249033177293683,-2.00825590861892,0.0446161046363026,0.351625630854581
HERC6,9.59253290609091,0.252346113818321,-3.48026310398762,0.671522669614529,-1.62415704381332,0.104342296067909,0.511379264638186
ADSL,103.566910381917,1266.89077065462,3.47328718738618,0.259478293783544,8.32479468596681,8.44750286972758e-17,5.72552972281536e-14
HDHD2,100.195082684716,1161.90743029608,3.46643341420611,0.259248117123087,6.12127930788905,9.28270219213539e-10,1.95256839213882e-07
LNCPRESS2,8.26909087698236,0.252346113818321,-3.45578414872019,0.657172612094049,-3.21979733954302,0.00128281249555196,0.0403358568189018
JPX,27.0017781812071,332.480784631589,3.3880734106375,0.282758150276101,3.99186408268172,6.5555944466404e-05,0.00429990603489317
ATN1,965.393365817369,8286.86379928033,3.38302311038099,0.246206251667203,8.48533400050897,2.15099992826396e-17,1.74947994165468e-14
ST8SIA3,40.2682330451926,3.40219382744224,-3.35912248382338,0.393704645803403,-1.84262149676676,0.0653842930473324,0.419477881336036
NETO1,12.9058203077749,0.708563138102664,-3.35886293331059,0.580799966440545,-1.90059868708633,0.0573545976228401,0.393862305814844
ARHGEF35,0.92529235249992,30.5287370744359,3.3583648634986,0.593004707890894,1.7957262022673,0.0725380725372849,0.439346281050564
COMTD1,52.3960076587743,4.37722684764441,-3.34186782030341,0.374774884399524,-1.73378426963795,0.0829563677400118,0.462553787215788
HIST2H2BE,7935.69725082799,445.494102416102,-3.34149646776352,0.245055679019579,-6.51697869506895,7.17376102403395e-11,2.08380677364796e-08
ZNF124,1255.49689670242,125.350720775199,-3.32292219825267,0.242059037180381,-5.29145363912174,1.21347953507119e-07,1.87398105416057e-05
KCNQ1OT1,2068.34150254277,135.337872207978,-3.32229594899061,0.232426121783905,-1.20982822558847,0.226344813068393,0.697035496434138
BHLHE40,14.8993402069129,1.18163084204183,-3.32166892336764,0.538473890032199,-3.25993828214837,0.00111436459829114,0.0372472550661696
FAM83F,23.2444691270413,1.62942252649876,-3.30413660828508,0.489081756807125,-0.15925147768879,0.873470747984712,0.982022360283433
ENTPD1-AS1,203.544664569304,15.4245679913175,-3.29351060841471,0.271882150703906,-1.15148313028359,0.249533531510556,0.720395169738394
PTCHD1,8.65393529634139,0.212296250293435,-3.28285028283954,0.668820636578955,-1.0006564013031,0.316992952321286,0.780700521475274
MYORG,8.62136857771777,0.252346113818321,-3.27699719348552,0.652659133910162,-1.90548839307739,0.0567166148013501,0.391813533735261
POU5F1,700.039203966828,75.1269827572346,-3.26639886195773,0.257026021200321,-6.4308510598881,1.2689145100115e-10,3.22515771294589e-08
SCO2,3.95207242830163,57.5019614499279,3.26411894177834,0.456950864579299,2.35616011852455,0.0184649566033139,0.219383500869963
MEG3,132.627978837115,1100.83971797973,3.25225849982594,0.232395429849507,3.21999917851405,0.00128190964074636,0.0403358568189018
CHGA,25.2808234130959,2.06244036691305,-3.24774563961894,0.451787266127387,-1.74567154623858,0.0808680420955917,0.456121180566906
CDCP1,16.8156952867659,1.00095911544587,-3.24693644916787,0.622330210042917,-0.271233028464604,0.786211811708267,0.963324374765521
SARNP,12.8406868705276,161.110909440196,3.23576377368633,0.330346315727877,1.31687386413723,0.187880908480293,0.653591982737263
ARHGEF10,186.381639983577,2132.60587640837,3.23466350545492,0.253960525706375,6.83492427495685,8.20483574811725e-12,2.85997131791516e-09
CCNK,219.880363031264,1553.90540081829,3.21046199527332,0.251985956676958,8.2604035677966,1.45180770355333e-16,8.8560269916753e-14
PIANP,59.177696137391,512.032834055176,3.20597319182367,0.253642229060533,4.66720935679035,3.05318190750124e-06,0.000335574948392028
ITPR2,63.5948153932934,7.0344292663007,-3.19985067241507,0.352615157137306,-2.39356481020957,0.0166855331926235,0.204998494410883
RAD50,85.6045488540159,958.911110246834,3.18695378733371,0.26436620125657,5.74143041977503,9.38801326646301e-09,1.73536002804316e-06
NAA60,414.745755664939,34.6451924684345,-3.1761289449523,0.235676577458717,-1.87988207549861,0.0601241512961255,0.401925833322045
NUDT3,67.4365193460805,489.296197442359,3.15705578258721,0.255520353883594,5.81979301489232,5.89205467336618e-09,1.10589333869335e-06
PAPPA,162.034465778457,14.4488848953538,-3.13903406532142,0.28568364817701,-1.32670691311029,0.184605653253717,0.649232911414052
ARPC1A,246.217235509887,2754.52269992414,3.13790011692401,0.246996758778061,7.58928176374516,3.21683570101307e-14,1.63522481468165e-11
SYT14,352.920048693192,35.0318119411087,-3.12880606456467,0.23947975643329,-2.75809429243425,0.00581394247067254,0.106182781650007
IGF2,67.209189253321,534.166418307923,3.12849766314333,0.247740009911769,4.46967846871867,7.83372705535044e-06,0.000724026288449056
NPTX1,250.026890707868,27.9308746376566,-3.10594000079238,0.246242534153395,-3.06766473570141,0.00215738512196019,0.0570934891277968
PWP2,82.9583017334047,672.981746067387,3.08800246547338,0.265314055029927,6.52925946017423,6.60956669956777e-11,1.96674911548114e-08
RAB5IF,309.535440380847,27.7456866367511,-3.07563274286954,0.244431143890539,-1.27267563078608,0.203133168529096,0.675265573856941
FZD10,96.6554729926224,9.47209224898036,-3.06598603087565,0.323350278483025,-1.37727499857415,0.168427241935484,0.62627624249098
TM6SF1,17.9593239389441,203.399045780921,3.06061666616535,0.300636882728378,2.17986114574357,0.0292677557955993,0.284701407699937
IGFN1,22.9247581449295,168.168750232634,3.05742286626517,0.297444351585752,2.54864758601656,0.010814151860376,0.157625630461873
ADCYAP1R1,199.769367928976,20.6643269243276,-3.04139557051462,0.255101668630157,-1.95644965367701,0.0504122077842116,0.372455993896275
PCSK6,53.5167003230159,5.69170428869137,-3.03984193586628,0.354501866190153,-1.42218237255787,0.154973314679985,0.607738488941119
AJAP1,114.30243500258,13.2940748300237,-3.03653955848849,0.275048791223472,-2.39299041107192,0.0167116778370629,0.205113148503186
BSPRY,20.1392503567428,1.8901939801445,-3.03299091912789,0.489117380062229,-1.11724492049424,0.263889618709205,0.733694928954489
DHRS3,50.1575409454587,4.96836730654606,-3.03245961446454,0.353822088272104,-0.722587343882135,0.469933446083449,0.870446149243466
CDH6,1252.76877430832,154.124837379869,-3.01685645594661,0.244675899267977,-5.18934484725305,2.11035256631373e-07,2.92571605784404e-05
GAL,6.25567257886442,0.252346113818321,-3.00940577019937,0.665077249363601,-2.51076717392415,0.0120469122298907,0.168160559730739
PNPLA5,9.42602478641022,0.700137798275251,-3.00822930293012,0.60524608436474,-1.87413057705382,0.0609124297927704,0.40541824521102
HTR7,9.62509962471453,0.504692227636641,-3.00798172918783,0.669357391444872,-0.235404091036456,0.813895111098083,0.969626798528436
GAD1,425.273064555144,42.9573083020137,-3.00637272571974,0.22608450254493,-2.79423687013339,0.0052022357993466,0.0990511633232157
PABPC3,9.26319119329212,105.283393602575,2.99387709838521,0.365171004445563,1.33277214962523,0.182606587891296,0.646707321473012
FUT3,22.9018221569929,184.768920297893,2.99316058431331,0.293322370802689,1.12334384692372,0.261291488463387,0.73215243435802
KCNQ3,32.0998799130378,3.55124103034073,-2.99313321142718,0.419708547517904,-1.76209730180036,0.0780528591081715,0.451822916889672
UTF1,25.6717430103683,1.27377750176061,-2.97438564149614,0.758373688610942,-1.93913658095369,0.0524847094073464,0.377543310595298
HSD3B7,13.7985459416512,128.669716750183,2.95435438588101,0.326289357349601,2.0832744944334,0.0372262102204413,0.325784240417903
LAMTOR5-AS1,215.517206533848,22.0744546205562,-2.95425201456889,0.257289328259909,-2.17800880310888,0.0294053813712515,0.285625519688908
F3,93.1002763657176,10.9251147174862,-2.9438293743768,0.300517632366754,-1.66604645904337,0.0957041612937162,0.494595679831976
HMGN5,10.8139633151601,122.487976080519,2.93213296842132,0.339025015395533,2.64938141182552,0.00806392671655808,0.131021593325133
CD44,33.484780852831,3.74668660097934,-2.92275796331877,0.401869826618656,-1.12382075288919,0.261089075619854,0.73215243435802
CDK5RAP3,286.026126040648,2497.62407667285,2.92069350024154,0.233843527375183,2.59300190860802,0.00951422425879147,0.145638062681626
SLC22A3,17.1450369995647,1.85649262083485,-2.90681044033018,0.4876996038385,-1.75207016118758,0.0797617443455096,0.454528849619973
MFSD14A,179.896726499136,1717.22050316469,2.90122987663536,0.253826945965324,4.75952202621874,1.94051948896379e-06,0.000223342809107153
ZBED6,53.0142573488061,448.018213630047,2.87742006333983,0.348659917187798,1.51587662880728,0.129550550961928,0.564374270118799
PRR36,224.778263148651,1250.49431924643,2.86760817038869,0.251122215992111,6.19304813359642,5.90116981031593e-10,1.26305739799744e-07
ATP1B2,234.162580324284,1772.57813515772,2.86279486695223,0.251953486075007,5.37584869403343,7.62227824432046e-08,1.20768564390532e-05
POLR3G,223.81849326471,38.4445079439905,-2.86040662998947,0.262424950237943,-4.74197991415583,2.11639611360363e-06,0.000239074375795965
BICDL2,13.7207441847602,1.3138273652855,-2.85165318680248,0.539776177123082,-1.26143031815953,0.207153850785143,0.681941980458377
INAFM2,177.174588434451,21.0150502047012,-2.85156701512188,0.254048422028736,-1.71019662702736,0.0872295192311982,0.473820184604015
PSMB8,8.63099930840478,73.3849412985206,2.83656464287695,0.378736045147457,2.63190551706596,0.00849074718147897,0.136478413193733
KCNN2,276.486576215978,33.4430893538963,-2.82712335900987,0.240270356696746,-2.09836839299861,0.0358726151193211,0.318519581117698
ZIC4,670.131519801205,4427.77152860879,2.81958861647742,0.247154632276225,5.43799780887541,5.38826370914534e-08,8.76490896687641e-06
GRIK3,29.6992165442101,3.94213217161795,-2.81194534648433,0.384556702607663,-1.97426820273216,0.0483512544592687,0.366844094778034
EYA4,22.0586430255524,149.532587370557,2.78876067425735,0.305084809477763,1.12528026186444,0.260470291108143,0.731544742947218
FTX,417.642905803853,48.1192889492927,-2.77784820702845,0.340555597523867,-1.02432559589139,0.305681512140668,0.772344867446006
ADAMTS15,54.2815597337485,6.78273322824384,-2.77779909613001,0.488467615158262,-1.50001772610921,0.133609810912669,0.572715454221756
PITX2,241.08188473052,31.7841191393122,-2.77454959352926,0.243197423196211,-2.19387389588956,0.028244476510479,0.280496745395882
GRID2,75.1186533764428,10.738094486675,-2.7728843876626,0.294411824419433,-1.9871341386628,0.0469075339939034,0.359823311090345
CBS,244.959563855632,1851.81342701863,2.7655134353257,0.246418588985767,7.19221249469214,6.37497084826772e-13,2.77766586960236e-10
TAL1,308.688838613799,38.2027820029905,-2.76508519980079,0.233747526296486,-2.1776043023432,0.0294355089687384,0.285690699617031
GCHFR,4.49315729904843,45.5239088181806,2.76480295451908,0.437805252925349,1.99265294705106,0.0462994630910802,0.357276059273358
ARHGEF18,64.7341325813031,500.182004724389,2.75977288840195,0.262320596709072,4.16642699727688,3.09410914264887e-05,0.00231583629081695
NEUROG2,21.5175581548056,133.816678947713,2.75272517136218,0.307339897685688,1.82749562896184,0.0676252828152786,0.425147263891376
EIF3C,31.4580572974635,242.022436088572,2.75244490306881,0.279214144123583,3.86107151353802,0.000112890852455488,0.00662148269210073
POLR3GL,21.1984841102998,154.307991412132,2.75110040675308,0.29651447479916,2.18692593607815,0.0287479312083057,0.283528505045538
MARC2,4.99800092460902,0.243920773990908,-2.74371498265991,0.704583847613382,-1.23173476602336,0.218048178466921,0.689547610582653
CLDN7,46.9931449420373,7.28042687590379,-2.74174330016347,0.375911536696355,-2.02137511284389,0.0432409489587546,0.347293994270445
ABCG2,5.04387290048225,0.252346113818321,-2.73876565856457,0.701589296913475,-1.23235071825523,0.217818101610565,0.689547610582653
CYP26A1,90.100743742021,12.287417286124,-2.73702833567991,0.283612407862848,-1.70846599430783,0.0875499109847351,0.474428886501629
AOC3,38.5944241281664,234.910760614923,2.73271248615303,0.259040400222305,2.84720415076997,0.00441050681600132,0.0892341345857647
TCERG1L,42.1845881250456,6.03619706222847,-2.72922365881351,0.346088995008577,-1.89699938890158,0.0578280187464567,0.394575966838239
RASA4,15.2286819197117,112.163439840609,2.72501759751866,0.340374892655066,0.547071386156109,0.584329689558292,0.911450604238241
RBFOX1,125.406461196396,15.7164318902779,-2.71369068205813,0.29384871359666,-1.11854060749483,0.263336173429587,0.733298008322762
